date,ticker,open,high,low,close,adjusted,returns,volume
2020-01-31,IXIC,9324.330078,9324.799805,9123.219727,9150.94043,9150.94043,-0.015914655,2696090000
2020-02-03,IXIC,9190.719727,9299.849609,9188.549805,9273.400391,9273.400391,0.013382227,2427320000
2020-02-04,IXIC,9398.389648,9485.379883,9374.049805,9467.969727,9467.969727,0.020981445,2447340000
2020-02-05,IXIC,9574.099609,9574.94043,9454.929688,9508.679688,9508.679688,0.004299756,2470240000
2020-02-06,IXIC,9540.980469,9575.660156,9505.679688,9572.150391,9572.150391,0.006675028,2313860000
2020-02-07,IXIC,9526.639648,9570.089844,9496.530273,9520.509766,9520.509766,-0.005394882,2243720000
2020-02-10,IXIC,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,0.011331314,2187520000
2020-02-11,IXIC,9680.889648,9714.740234,9617.209961,9638.94043,9638.94043,0.001095799,2450070000
2020-02-12,IXIC,9688.599609,9728.769531,9666.69043,9725.959961,9725.959961,0.009027915,2366510000
2020-02-13,IXIC,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,-0.001438443,2254870000
2020-02-14,IXIC,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,0.001977968,2226720000
2020-02-18,IXIC,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,0.000160366,2279420000
2020-02-19,IXIC,9782.80957,9838.370117,9777.099609,9817.179688,9817.179688,0.008675815,2470860000
2020-02-20,IXIC,9799.200195,9820.860352,9636.94043,9750.969727,9750.969727,-0.006744296,2745730000
2020-02-21,IXIC,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,-0.017883338,2750160000
2020-02-24,IXIC,9188.44043,9322.879883,9166.009766,9221.280273,9221.280273,-0.037101889,3188590000
2020-02-25,IXIC,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,-0.027726076,3595520000
2020-02-26,IXIC,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,0.001692012,3587950000
2020-02-27,IXIC,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,-0.046131827,4559900000
2020-02-28,IXIC,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,0.000103852,5320020000
2020-03-02,IXIC,8667.139648,8952.80957,8543.349609,8952.169922,8952.169922,0.044914577,4249020000
2020-03-03,IXIC,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,-0.029945821,4336700000
2020-03-04,IXIC,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,0.038461141,3634760000
2020-03-05,IXIC,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,-0.03099326,3763860000
2020-03-06,IXIC,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,-0.018649431,4292730000
2020-03-09,IXIC,7957.930176,8243.30957,7943.160156,7950.680176,7950.680176,-0.072874023,4554110000
2020-03-10,IXIC,8219.759766,8347.400391,7930.430176,8344.25,8344.25,0.049501403,4447260000
2020-03-11,IXIC,8136.25,8181.359863,7850.950195,7952.049805,7952.049805,-0.04700245,4302610000
2020-03-12,IXIC,7398.580078,7712.330078,7194.669922,7201.799805,7201.799805,-0.094346743,5099350000
2020-03-13,IXIC,7610.390137,7875.930176,7219.089844,7874.879883,7874.879883,0.093459982,4701070000
2020-03-16,IXIC,7392.72998,7422.200195,6882.859863,6904.589844,6904.589844,-0.123213313,4618120000
2020-03-17,IXIC,7072,7406.22998,6828.910156,7334.779785,7334.779785,0.062304923,4920210000
2020-03-18,IXIC,6902.319824,7182.830078,6686.359863,6989.839844,6989.839844,-0.047027989,4935000000
2020-03-19,IXIC,6996.450195,7341.379883,6858.379883,7150.580078,7150.580078,0.022996269,4778490000
2020-03-20,IXIC,7248.069824,7354.439941,6854.669922,6879.52002,6879.52002,-0.037907422,5260300000
2020-03-23,IXIC,6847.279785,6984.939941,6631.419922,6860.669922,6860.669922,-0.002740031,4348410000
2020-03-24,IXIC,7196.149902,7418.370117,7169.859863,7417.859863,7417.859863,0.081215092,4441080000
2020-03-25,IXIC,7421.359863,7671.209961,7276.399902,7384.299805,7384.299805,-0.004524224,4683630000
2020-03-26,IXIC,7462.209961,7809.830078,7462.209961,7797.540039,7797.540039,0.055962007,4014670000
2020-03-27,IXIC,7554.25,7716.240234,7491.140137,7502.379883,7502.379883,-0.037852984,3989120000
2020-03-30,IXIC,7583.459961,7784.350098,7539.970215,7774.149902,7774.149902,0.036224508,3870770000
2020-03-31,IXIC,7740.060059,7880.310059,7642.859863,7700.100098,7700.100098,-0.009525132,4078960000
2020-04-01,IXIC,7459.5,7566.370117,7301.97998,7360.580078,7360.580078,-0.044092936,3700040000
2020-04-02,IXIC,7317.450195,7501.700195,7307.950195,7487.310059,7487.310059,0.01721739,3622170000
2020-04-03,IXIC,7477.27002,7518.720215,7288.109863,7373.080078,7373.080078,-0.015256478,3294260000
2020-04-06,IXIC,7660.169922,7938.330078,7617.790039,7913.240234,7913.240234,0.073261127,3849130000
2020-04-07,IXIC,8129.990234,8146.430176,7881.220215,7887.259766,7887.259766,-0.003283164,4085960000
2020-04-08,IXIC,7975.720215,8114.430176,7901.939941,8090.899902,8090.899902,0.02581887,3487440000
2020-04-09,IXIC,8169.009766,8227.910156,8072.319824,8153.580078,8153.580078,0.007746997,4145460000
2020-04-13,IXIC,8127.689941,8200.44043,8035.950195,8192.419922,8192.419922,0.004763533,3184660000
2020-04-14,IXIC,8353.209961,8531.110352,8338.080078,8515.740234,8515.740234,0.039465789,3767410000
2020-04-15,IXIC,8355.959961,8464.660156,8308.790039,8393.179688,8393.179688,-0.014392236,3347920000
2020-04-16,IXIC,8479.110352,8560.160156,8393.269531,8532.360352,8532.360352,0.016582591,4057800000
2020-04-17,IXIC,8667.480469,8670.299805,8531.69043,8650.139648,8650.139648,0.013803835,4348310000
2020-04-20,IXIC,8553.379883,8684.910156,8553.379883,8560.730469,8560.730469,-0.010336154,3827370000
2020-04-21,IXIC,8460.69043,8480.290039,8215.69043,8263.230469,8263.230469,-0.034751707,3788180000
2020-04-22,IXIC,8434.549805,8537.30957,8404.540039,8495.379883,8495.379883,0.028094268,3041520000
2020-04-23,IXIC,8528.839844,8635.230469,8475.200195,8494.75,8494.75,-7.41E-05,3759890000
2020-04-24,IXIC,8530.080078,8642.929688,8464.419922,8634.519531,8634.519531,0.016453637,3696020000
2020-04-27,IXIC,8717.980469,8754.570313,8697.370117,8730.160156,8730.160156,0.011076543,3694980000
2020-04-28,IXIC,8825.69043,8830.570313,8600.700195,8607.730469,8607.730469,-0.014023762,3730350000
2020-04-29,IXIC,8802.700195,8957.269531,8765.009766,8914.709961,8914.709961,0.035663232,4407140000
2020-04-30,IXIC,8911.019531,8926.110352,8825.830078,8889.549805,8889.549805,-0.002822319,4335660000
2020-05-01,IXIC,8681.290039,8754.459961,8566.839844,8604.950195,8604.950195,-0.032015076,3741300000
2020-05-04,IXIC,8555.320313,8715.820313,8537.830078,8710.709961,8710.709961,0.012290573,3443140000
2020-05-05,IXIC,8809.660156,8909.959961,8781.30957,8809.120117,8809.120117,0.011297605,3933550000
2020-05-06,IXIC,8874.700195,8933.25,8819.370117,8854.389648,8854.389648,0.005138939,3656750000
2020-05-07,IXIC,8973.780273,9015.990234,8932.860352,8979.660156,8979.660156,0.014147842,3787220000
2020-05-08,IXIC,9056.889648,9125.980469,9018.209961,9121.320313,9121.320313,0.01577567,3813630000
2020-05-11,IXIC,9054.910156,9241.919922,9053.169922,9192.339844,9192.339844,0.007786102,3925450000
2020-05-12,IXIC,9225.150391,9250.959961,9000.070313,9002.549805,9002.549805,-0.020646543,4336510000
2020-05-13,IXIC,9006.049805,9074.160156,8752.679688,8863.169922,8863.169922,-0.015482267,4273210000
2020-05-14,IXIC,8788.040039,8945.709961,8705.25,8943.719727,8943.719727,0.009088149,3965970000
2020-05-15,IXIC,8839.990234,9018.400391,8821.379883,9014.55957,9014.55957,0.007920624,4240690000
2020-05-18,IXIC,9177.150391,9267.219727,9154.349609,9234.830078,9234.830078,0.024434972,4341820000
2020-05-19,IXIC,9227.459961,9317.25,9183.25,9185.099609,9185.099609,-0.005385098,4193550000
2020-05-20,IXIC,9305.620117,9392.820313,9304.200195,9375.780273,9375.780273,0.020759782,4315500000
2020-05-21,IXIC,9375.19043,9405.25,9254.849609,9284.879883,9284.879883,-0.009695235,3745270000
2020-05-22,IXIC,9278.549805,9328.280273,9239.410156,9324.589844,9324.589844,0.004276842,3668070000
2020-05-26,IXIC,9501.209961,9501.209961,9333.160156,9340.219727,9340.219727,0.001676201,4448950000
2020-05-27,IXIC,9346.120117,9414.620117,9144.280273,9412.360352,9412.360352,0.007723654,4489110000
2020-05-28,IXIC,9392.990234,9523.639648,9345.280273,9368.990234,9368.990234,-0.004607783,4113660000
2020-05-29,IXIC,9382.349609,9505.549805,9324.730469,9489.870117,9489.870117,0.012902125,4742290000
2020-06-01,IXIC,9471.419922,9571.280273,9462.320313,9552.049805,9552.049805,0.006552217,3847770000
2020-06-02,IXIC,9566.530273,9611.219727,9472.080078,9608.379883,9608.379883,0.005897172,3990080000
2020-06-03,IXIC,9651.860352,9707.780273,9627.169922,9682.910156,9682.910156,0.007756799,4679030000
2020-06-04,IXIC,9649.650391,9716.139648,9560.410156,9615.80957,9615.80957,-0.006929795,6141320000
2020-06-05,IXIC,9703.540039,9845.69043,9685.349609,9814.080078,9814.080078,0.020619222,6607730000
2020-06-08,IXIC,9823.44043,9927.129883,9780.610352,9924.75,9924.75,0.011276648,6197330000
2020-06-09,IXIC,9867.19043,10002.5,9863.269531,9953.75,9953.75,0.002921988,5319450000
2020-06-10,IXIC,10012.32031,10086.88965,9962.580078,10020.34961,10020.34961,0.006690906,5170860000
2020-06-11,IXIC,9791.240234,9868.080078,9491.30957,9492.730469,9492.730469,-0.052654764,5300850000
2020-06-12,IXIC,9715.870117,9768.639648,9413.620117,9588.80957,9588.80957,0.010121335,4388990000
2020-06-15,IXIC,9426.900391,9756.070313,9403,9726.019531,9726.019531,0.014309384,4476010000
2020-06-16,IXIC,9949.780273,9963.629883,9748.379883,9895.870117,9895.870117,0.017463525,4669320000
2020-06-17,IXIC,9943.30957,9991.209961,9891.80957,9910.530273,9910.530273,0.001481442,4279700000
2020-06-18,IXIC,9892.480469,9959.200195,9885.660156,9943.049805,9943.049805,0.003281311,4335320000
2020-06-19,IXIC,10042.12988,10053.91016,9872.94043,9946.120117,9946.120117,0.00030879,6093830000
2020-06-22,IXIC,9945.490234,10059.61035,9916.599609,10056.48047,10056.48047,0.011095819,4506960000
2020-06-23,IXIC,10130.83008,10221.84961,10112.44043,10131.37012,10131.37012,0.007446904,5755170000
2020-06-24,IXIC,10092.91992,10137.5,9842.219727,9909.169922,9909.169922,-0.0219319,5589130000
2020-06-25,IXIC,9899.360352,10023.28027,9810.469727,10017,10017,0.010881848,4779640000
2020-06-26,IXIC,9995.120117,10000.66992,9749.070313,9757.219727,9757.219727,-0.02593394,7309380000
2020-06-29,IXIC,9771.719727,9877.339844,9663.610352,9874.150391,9874.150391,0.011984015,4336290000
2020-06-30,IXIC,9875.290039,10085.58984,9863.669922,10058.76953,10058.76953,0.018697218,4510190000
2020-07-01,IXIC,10063.66992,10197.19043,10048.04004,10154.62988,10154.62988,0.009530028,4624430000
2020-07-02,IXIC,10268.66992,10310.36035,10194.05957,10207.62988,10207.62988,0.005219294,4038920000
2020-07-06,IXIC,10360.37988,10462.0498,10354.98047,10433.65039,10433.65039,0.02214231,4570260000
2020-07-07,IXIC,10412.45996,10518.98047,10337.98047,10343.88965,10343.88965,-0.008603005,4337130000
2020-07-08,IXIC,10409.34961,10494.62988,10350.95996,10492.5,10492.5,0.01436697,4030210000
2020-07-09,IXIC,10563.71973,10578.09961,10379.91016,10547.75,10547.75,0.005265666,4013180000
2020-07-10,IXIC,10545.91016,10622.34961,10447.00977,10617.44043,10617.44043,0.006607137,3537510000
2020-07-13,IXIC,10729.91992,10824.78027,10368.04004,10390.83984,10390.83984,-0.021342299,4851880000
2020-07-14,IXIC,10310.25,10497.83008,10182.45996,10488.58008,10488.58008,0.009406384,4461770000
2020-07-15,IXIC,10576.71973,10604.66992,10420.54004,10550.49023,10550.49023,0.005902625,4647070000
2020-07-16,IXIC,10443.87012,10499.79004,10364.38965,10473.83008,10473.83008,-0.007266028,4277760000
2020-07-17,IXIC,10500.51953,10532.62012,10421.20996,10503.19043,10503.19043,0.002803211,4361480000
2020-07-20,IXIC,10526.01953,10783.7998,10488.04004,10767.08984,10767.08984,0.025125643,4314630000
2020-07-21,IXIC,10837.87988,10839.92969,10650.45996,10680.36035,10680.36035,-0.008055054,5350750000
2020-07-22,IXIC,10687.58008,10745.32031,10627.4502,10706.12988,10706.12988,0.002412796,4128960000
2020-07-23,IXIC,10689.5,10728.12012,10407.87012,10461.41992,10461.41992,-0.022856995,4501540000
2020-07-24,IXIC,10294.41016,10418.75,10217.30957,10363.17969,10363.17969,-0.009390717,4233390000
2020-07-27,IXIC,10421.7002,10546.44043,10399.86035,10536.26953,10536.26953,0.016702388,4244570000
2020-07-28,IXIC,10509.2002,10523.63965,10397.87012,10402.08984,10402.08984,-0.012735028,3894660000
2020-07-29,IXIC,10474.7002,10567.91016,10464,10542.94043,10542.94043,0.013540605,4009640000
2020-07-30,IXIC,10450.12012,10609.58984,10412.08984,10587.80957,10587.80957,0.004255847,4185810000
2020-07-31,IXIC,10741.46973,10747.7998,10557.7002,10745.26953,10745.26953,0.014871816,4438730000
2020-08-03,IXIC,10848.63965,10927.55957,10831.15039,10902.7998,10902.7998,0.01466043,4203890000
2020-08-04,IXIC,10897.88965,10941.91016,10852.90039,10941.16992,10941.16992,0.00351929,4016520000
2020-08-05,IXIC,10967.87012,11002.11035,10943.71973,10998.40039,10998.40039,0.005230745,4160740000
2020-08-06,IXIC,10989.98047,11121.19043,10963.41016,11108.07031,11108.07031,0.009971443,4120000000
2020-08-07,IXIC,11072.53027,11126.04004,10920.37012,11010.98047,11010.98047,-0.008740478,4263930000
2020-08-10,IXIC,11033.73047,11040.24023,10849.45996,10968.36035,10968.36035,-0.003870692,4048420000
2020-08-11,IXIC,10942.66016,10989.41992,10762.70996,10782.82031,10782.82031,-0.016915932,4331770000
2020-08-12,IXIC,10878.12012,11036.71973,10877.16016,11012.24023,11012.24023,0.02127643,3745230000
2020-08-13,IXIC,11026.86035,11124.84961,11007.5,11042.5,11042.5,0.00274783,3480470000
2020-08-14,IXIC,11042.24023,11058.44043,10972.05957,11019.2998,11019.2998,-0.002100991,3514260000
2020-08-17,IXIC,11083.25,11144.53027,11080.2998,11129.73047,11129.73047,0.010021568,3214870000
2020-08-18,IXIC,11170.75,11230.62012,11103.83008,11210.83984,11210.83984,0.007287632,3228590000
2020-08-19,IXIC,11214.7998,11257.41992,11132.09961,11146.45996,11146.45996,-0.005742646,3496480000
2020-08-20,IXIC,11096.40039,11283.62012,11090.03027,11264.9502,11264.9502,0.010630302,4215130000
2020-08-21,IXIC,11258.44043,11326.20996,11245.44043,11311.7998,11311.7998,0.004158883,3929290000
2020-08-24,IXIC,11449.25,11462.0498,11297.53027,11379.71973,11379.71973,0.006004343,3907310000
2020-08-25,IXIC,11370.23047,11468.25977,11343.04004,11466.46973,11466.46973,0.007623211,3475280000
2020-08-26,IXIC,11516.62012,11672.0498,11507.45996,11665.05957,11665.05957,0.017319179,3471520000
2020-08-27,IXIC,11688.19043,11730.00977,11551.00977,11625.33984,11625.33984,-0.003405017,3547400000
2020-08-28,IXIC,11689.28027,11708.76953,11634.76953,11695.62988,11695.62988,0.006046278,3012980000
2020-08-31,IXIC,11718.80957,11829.83984,11697.41992,11775.45996,11775.45996,0.006825633,3612050000
2020-09-01,IXIC,11850.95996,11945.71973,11794.78027,11939.66992,11939.66992,0.0139451,3511060000
2020-09-02,IXIC,12047.25977,12074.05957,11836.17969,12056.44043,12056.44043,0.009780045,3982360000
2020-09-03,IXIC,11861.90039,11894.40039,11361.36035,11458.09961,11458.09961,-0.049628315,4465010000
2020-09-04,IXIC,11396.24023,11531.17969,10875.87012,11313.12988,11313.12988,-0.012652161,4284440000
2020-09-08,IXIC,10900.7002,11131.5,10837.2002,10847.69043,10847.69043,-0.041141528,3905420000
2020-09-09,IXIC,11064.75977,11217.69043,10970.4502,11141.55957,11141.55957,0.02709048,3550660000
2020-09-10,IXIC,11235.53027,11299.53027,10875.01953,10919.58984,10919.58984,-0.01992268,3840010000
2020-09-11,IXIC,11010.07031,11033.04004,10728.03027,10853.5498,10853.5498,-0.00604785,3630250000
2020-09-14,IXIC,11010.13965,11118.29004,10982.25977,11056.65039,11056.65039,0.018712826,3737610000
2020-09-15,IXIC,11193.95996,11244.45996,11127.98047,11190.32031,11190.32031,0.012089549,3786110000
2020-09-16,IXIC,11222.08008,11245.41992,11046.42969,11050.46973,11050.46973,-0.01249746,3678020000
2020-09-17,IXIC,10796.0498,10974.4502,10783.80957,10910.28027,10910.28027,-0.012686289,3740110000
2020-09-18,IXIC,10973.4502,10977.67969,10639.9502,10793.28027,10793.28027,-0.010723831,5759090000
2020-09-21,IXIC,10610.13965,10782.74023,10519.49023,10778.7998,10778.7998,-0.001341619,3900970000
2020-09-22,IXIC,10873.2998,10979.65039,10737.51953,10963.63965,10963.63965,0.017148462,3515440000
2020-09-23,IXIC,10950.82031,10962.03027,10612.91016,10632.99023,10632.99023,-0.030158727,4097320000
2020-09-24,IXIC,10551.01953,10799.5498,10520.21973,10672.26953,10672.26953,0.003694097,4086360000
2020-09-25,IXIC,10680.45996,10939.5498,10639.98047,10913.55957,10913.55957,0.022609065,3785270000
2020-09-28,IXIC,11084.37988,11120.79004,11019.13965,11117.53027,11117.53027,0.018689659,3591740000
2020-09-29,IXIC,11109,11153.23047,11065.62988,11085.25,11085.25,-0.002903547,3389040000
2020-09-30,IXIC,11092.90039,11277.95996,11092.90039,11167.50977,11167.50977,0.00742065,4260630000
2020-10-01,IXIC,11291.99023,11344.12988,11240.53027,11326.50977,11326.50977,0.014237731,4005900000
2020-10-02,IXIC,11082.53027,11244.87012,11033.69043,11075.01953,11075.01953,-0.022203683,3731510000
2020-10-05,IXIC,11169.11035,11335.20996,11162.51953,11332.49023,11332.49023,0.023247878,3623920000
2020-10-06,IXIC,11314.53027,11392.41016,11124.4502,11154.59961,11154.59961,-0.015697399,4390960000
2020-10-07,IXIC,11271.67969,11380.55957,11258.34961,11364.59961,11364.59961,0.018826314,3910770000
2020-10-08,IXIC,11443.34961,11448.23047,11384.33008,11420.98047,11420.98047,0.004961095,3507570000
2020-10-09,IXIC,11487.59961,11581.23047,11476.66016,11579.94043,11579.94043,0.013918241,3504230000
2020-10-12,IXIC,11732.33008,11965.54004,11704.12988,11876.25977,11876.25977,0.025589021,3885030000
2020-10-13,IXIC,11901.75977,11946.98047,11821.83008,11863.90039,11863.90039,-0.001040679,3634130000
2020-10-14,IXIC,11889.07031,11939.91992,11714.34961,11768.73047,11768.73047,-0.008021807,3410410000
2020-10-15,IXIC,11559.87988,11740.67969,11559.09961,11713.87012,11713.87012,-0.004661535,3325270000
2020-10-16,IXIC,11761.83008,11827.41992,11648.53027,11671.55957,11671.55957,-0.003612004,3166980000
2020-10-19,IXIC,11732.33984,11778.11035,11454.57031,11478.87988,11478.87988,-0.016508478,3477410000
2020-10-20,IXIC,11531.83008,11632.88965,11471.23047,11516.49023,11516.49023,0.003276483,3510040000
2020-10-21,IXIC,11530.38965,11613.79004,11476.08008,11484.69043,11484.69043,-0.002761241,3467310000
2020-10-22,IXIC,11526.96973,11548.76953,11369.29004,11506.00977,11506.00977,0.001856327,3434040000
2020-10-23,IXIC,11536.00977,11548.84961,11434.86035,11548.28027,11548.28027,0.003673776,3145570000
2020-10-26,IXIC,11440.63965,11545.62988,11221.05957,11358.94043,11358.94043,-0.016395501,3205100000
2020-10-27,IXIC,11409.33984,11465.05957,11361.86035,11431.34961,11431.34961,0.006374642,3104770000
2020-10-28,IXIC,11230.90039,11249.9502,10999.07031,11004.87012,11004.87012,-0.037307886,3930690000
2020-10-29,IXIC,11064.46973,11287.62988,11030.19043,11185.58984,11185.58984,0.016421795,3244190000
2020-10-30,IXIC,11103.46973,11129.80957,10822.57031,10911.58984,10911.58984,-0.024495803,3671600000
2020-11-02,IXIC,11010.4502,11071.08008,10830.9502,10957.61035,10957.61035,0.00421758,3209000000
2020-11-03,IXIC,11038.66016,11213.91992,11004.83984,11160.57031,11160.57031,0.018522283,3216580000
2020-11-04,IXIC,11443.76953,11663.30957,11394.20996,11590.78027,11590.78027,0.03854731,3620760000
2020-11-05,IXIC,11816.33008,11924.28027,11784.15039,11890.92969,11890.92969,0.025895531,3848160000
2020-11-06,IXIC,11869.90039,11920.54004,11737.12988,11895.23047,11895.23047,0.000361686,4183220000
2020-11-09,IXIC,12046.66016,12108.07031,11703.49023,11713.78027,11713.78027,-0.015254029,5863900000
2020-11-10,IXIC,11622.44043,11665.87012,11424.61035,11553.86035,11553.86035,-0.01365229,4736560000
2020-11-11,IXIC,11656.65039,11793.57031,11638.90039,11786.42969,11786.42969,0.020129145,3854680000
2020-11-12,IXIC,11802.5,11847.83984,11666.37012,11709.58984,11709.58984,-0.006519349,3886670000
2020-11-13,IXIC,11794.94043,11849.79004,11715.51953,11829.29004,11829.29004,0.010222407,3654230000
2020-11-16,IXIC,11847.11035,11937.71973,11814.88965,11924.12988,11924.12988,0.008017374,4172570000
2020-11-17,IXIC,11913.34961,11950.17969,11852.41016,11899.33984,11899.33984,-0.002078981,4145030000
2020-11-18,IXIC,11896.05957,11942.49023,11799.95996,11801.59961,11801.59961,-0.008213921,4731420000
2020-11-19,IXIC,11779.04004,11912.62988,11760.98047,11904.70996,11904.70996,0.008736981,5385190000
2020-11-20,IXIC,11892.7002,11935.46973,11852.50977,11854.96973,11854.96973,-0.004178198,5350970000
2020-11-23,IXIC,11916.75977,11949.33008,11796.53027,11880.62988,11880.62988,0.002164506,5473250000
2020-11-24,IXIC,11939.33008,12049.87988,11863.4502,12036.79004,12036.79004,0.013144097,6339580000
2020-11-25,IXIC,12053.88965,12114.76953,12020.9502,12094.40039,12094.40039,0.004786189,4448640000
2020-11-27,IXIC,12159.17969,12236.23047,12154.57031,12205.84961,12205.84961,0.009214944,3401830000
2020-11-30,IXIC,12224.25,12244.65039,12027.16016,12198.74023,12198.74023,-0.000582456,7760390000
2020-12-01,IXIC,12313.36035,12405.79004,12263.92969,12355.11035,12355.11035,0.012818546,6512420000
2020-12-02,IXIC,12285.75,12360.05957,12217.34961,12349.37012,12349.37012,-0.000464604,5194960000
2020-12-03,IXIC,12369.25977,12439.01953,12356.99023,12377.17969,12377.17969,0.002251902,5209980000
2020-12-04,IXIC,12399.32031,12464.23047,12376.44043,12464.23047,12464.23047,0.007033168,5086900000
2020-12-07,IXIC,12461,12536.23047,12460.5498,12519.9502,12519.9502,0.00447037,4771820000
2020-12-08,IXIC,12503.16992,12594.54004,12453.20996,12582.76953,12582.76953,0.005017539,4809480000
2020-12-09,IXIC,12591.69043,12607.13965,12290.78027,12338.9502,12338.9502,-0.019377239,5168450000
2020-12-10,IXIC,12247.5498,12431.55957,12214.74023,12405.80957,12405.80957,0.005418563,4518580000
2020-12-11,IXIC,12336.79004,12383.5,12246.76953,12377.87012,12377.87012,-0.002252127,4292680000
2020-12-14,IXIC,12447.44043,12543,12432.70996,12440.04004,12440.04004,0.005022667,4491930000
2020-12-15,IXIC,12543.25977,12596.12988,12465.41992,12595.05957,12595.05957,0.012461337,4423650000
2020-12-16,IXIC,12611.04004,12687.32031,12566.37988,12658.19043,12658.19043,0.005012351,4592700000
2020-12-17,IXIC,12730.78027,12765.25,12696.34961,12764.75,12764.75,0.008418231,5029830000
2020-12-18,IXIC,12804.92969,12809.59961,12654.59961,12755.63965,12755.63965,-0.000713712,7125800000
2020-12-21,IXIC,12596.13965,12751.26953,12525.21973,12742.51953,12742.51953,-0.001028574,5192860000
2020-12-22,IXIC,12785.21973,12840.57031,12695.30957,12807.91992,12807.91992,0.005132454,5811850000
2020-12-23,IXIC,12834.94043,12841.91992,12758.66992,12771.11035,12771.11035,-0.002873969,7100250000
2020-12-24,IXIC,12791.54004,12833.5498,12767.63965,12804.73047,12804.73047,0.002632513,3305960000
2020-12-28,IXIC,12914.63965,12930.88965,12827.4502,12899.41992,12899.41992,0.007394881,5109140000
2020-12-29,IXIC,12965.38965,12973.33008,12821.95996,12850.21973,12850.21973,-0.00381414,4726920000
2020-12-30,IXIC,12906.50977,12924.92969,12857.75977,12870,12870,0.001539295,5343010000
2020-12-31,IXIC,12877.08984,12902.07031,12821.23047,12888.28027,12888.28027,0.001420379,4815840000
2021-01-04,IXIC,12958.51953,12958.71973,12543.24023,12698.4502,12698.4502,-0.014728891,6636170000
2021-01-05,IXIC,12665.65039,12828.26953,12665.65039,12818.95996,12818.95996,0.009490116,6971860000
2021-01-06,IXIC,12666.15039,12909.62988,12649.99023,12740.79004,12740.79004,-0.006097993,7689880000
2021-01-07,IXIC,12867.33984,13090.91016,12867.33984,13067.48047,13067.48047,0.025641301,6841480000
2021-01-08,IXIC,13160.21973,13208.08984,13036.5498,13201.98047,13201.98047,0.010292726,7289390000
2021-01-11,IXIC,13048.78027,13138.26953,12999.50977,13036.42969,13036.42969,-0.012539844,6960470000
2021-01-12,IXIC,13062.05957,13105.04004,12963.91992,13072.42969,13072.42969,0.002761492,7264070000
2021-01-13,IXIC,13088.00977,13171.15039,13051.05957,13128.9502,13128.9502,0.004323642,7104810000
2021-01-14,IXIC,13174.75,13220.16016,13098.41016,13112.63965,13112.63965,-0.001242334,6734100000
