Date,Ticker,Open,High,Low,Close,Adjusted,Returns,Volume
2020-05-29,GSPC,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,3044.31005859375,0.004812335824971425,7297550000
2020-06-01,GSPC,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,3055.72998046875,0.003751234813537785,4684170000
2020-06-02,GSPC,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,3080.820068359375,0.008210832780053412,5197150000
2020-06-03,GSPC,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,3122.8701171875,0.013648979133831007,6005560000
2020-06-04,GSPC,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,3112.35009765625,-0.0033687022311144066,6451290000
2020-06-05,GSPC,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,3193.929931640625,0.026211650818398713,8639300000
2020-06-08,GSPC,3199.919921875,3233.1298828125,3196.0,3232.389892578125,3232.389892578125,0.012041579421169235,8498300000
2020-06-09,GSPC,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,3207.179931640625,-0.007799170822611612,6410930000
2020-06-10,GSPC,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,3190.139892578125,-0.0053130910724373814,6598870000
2020-06-11,GSPC,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,3002.10009765625,-0.05894405927443824,7037320000
2020-06-12,GSPC,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,3041.31005859375,0.013060843963234703,5845330000
2020-06-15,GSPC,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,3066.590087890625,0.008312217041285264,5757480000
2020-06-16,GSPC,3131.0,3153.449951171875,3076.06005859375,3124.739990234375,3124.739990234375,0.01896239819380252,5845810000
2020-06-17,GSPC,3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,3113.489990234375,-0.0036002995561740248,4560450000
2020-06-18,GSPC,3101.639892578125,3120.0,3093.510009765625,3115.340087890625,3115.340087890625,0.0005942198825281686,4448690000
2020-06-19,GSPC,3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,3097.739990234375,-0.005649494809462974,8346650000
2020-06-22,GSPC,3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,3117.860107421875,0.006495095537691675,4686690000
2020-06-23,GSPC,3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,3131.2900390625,0.004307419569164139,4711850000
2020-06-24,GSPC,3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,3050.330078125,-0.025855145939064572,5597680000
2020-06-25,GSPC,3046.60009765625,3086.25,3024.010009765625,3083.760009765625,3083.760009765625,0.010959447267809841,4847690000
2020-06-26,GSPC,3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,3009.050048828125,-0.024226905044785974,8107850000
2020-06-29,GSPC,3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,3053.239990234375,0.014685678433118632,4473970000
2020-06-30,GSPC,3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,3100.2900390625,0.015409875731554612,4705850000
2020-07-01,GSPC,3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,3115.860107421875,0.005022132820864389,4449230000
2020-07-02,GSPC,3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,3130.010009765625,0.004541250844364075,4197720000
2020-07-06,GSPC,3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,3179.719970703125,0.01588172586745884,4759160000
2020-07-07,GSPC,3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,3145.320068359375,-0.010818532028197159,4571330000
2020-07-08,GSPC,3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,3169.93994140625,0.007827461915415501,4937310000
2020-07-09,GSPC,3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,3152.050048828125,-0.005643606159361103,4843650000
2020-07-10,GSPC,3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,3185.0400390625,0.01046620127324438,4524190000
2020-07-13,GSPC,3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,3155.219970703125,-0.009362541127788226,4902440000
2020-07-14,GSPC,3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,3197.52001953125,0.013406370782667931,4507140000
2020-07-15,GSPC,3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,3226.56005859375,0.009082050740923053,4686830000
2020-07-16,GSPC,3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3215.570068359375,-0.0034061012455366413,3972860000
2020-07-17,GSPC,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,3224.72998046875,0.002848612194617406,4012850000
2020-07-20,GSPC,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3251.840087890625,0.0084069387471426,3979340000
2020-07-21,GSPC,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,3257.300048828125,0.0016790373419135474,4556610000
2020-07-22,GSPC,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,3276.02001953125,0.005747082068739751,4267160000
2020-07-23,GSPC,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,3235.659912109375,-0.012319859824193036,4296760000
2020-07-24,GSPC,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3215.6298828125,-0.006190400054688405,3689410000
2020-07-27,GSPC,3219.840087890625,3241.429931640625,3214.25,3239.409912109375,3239.409912109375,0.007395138795039502,3970310000
2020-07-28,GSPC,3234.27001953125,3243.719970703125,3216.169921875,3218.43994140625,3218.43994140625,-0.006473392152297919,4053180000
2020-07-29,GSPC,3227.219970703125,3264.739990234375,3227.219970703125,3258.43994140625,3258.43994140625,0.01242838167815008,4478200000
2020-07-30,GSPC,3231.760009765625,3250.919921875,3204.1298828125,3246.219970703125,3246.219970703125,-0.003750251937389204,4264920000
2020-07-31,GSPC,3270.449951171875,3272.169921875,3220.260009765625,3271.1201171875,3271.1201171875,0.007670504990141325,5007530000
2020-08-03,GSPC,3288.260009765625,3302.72998046875,3284.530029296875,3294.610107421875,3294.610107421875,0.00718102343932614,4438940000
2020-08-04,GSPC,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,3306.510009765625,0.0036119303819721615,4414380000
2020-08-05,GSPC,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,3327.77001953125,0.006429743053199433,4535060000
2020-08-06,GSPC,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,3349.159912109375,0.00642769555966427,4278930000
2020-08-07,GSPC,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,3351.280029296875,0.0006330295486443038,4110030000
2020-08-10,GSPC,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,3360.469970703125,0.002742218294476073,4327920000
2020-08-11,GSPC,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,3333.68994140625,-0.007969132154236114,4880540000
2020-08-12,GSPC,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3380.35009765625,0.013996549490237653,3772250000
2020-08-13,GSPC,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3373.429931640625,-0.002047174350497949,3438730000
2020-08-14,GSPC,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3372.85009765625,-0.00017188262276812694,3200060000
2020-08-17,GSPC,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3381.989990234375,0.0027098425110787527,3460330000
2020-08-18,GSPC,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3389.780029296875,0.002303389154016955,3669550000
2020-08-19,GSPC,3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3374.85009765625,-0.0044043954214108005,3679480000
2020-08-20,GSPC,3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3385.510009765625,0.0031586327691348615,3431040000
2020-08-21,GSPC,3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3397.159912109375,0.0034411070444764214,3505010000
2020-08-24,GSPC,3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3431.280029296875,0.010043718303008653,3743410000
2020-08-25,GSPC,3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3443.6201171875,0.0035963511532906,3627650000
2020-08-26,GSPC,3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3478.72998046875,0.010195626139483993,3780530000
2020-08-27,GSPC,3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3484.550048828125,0.0016730440109038458,3955890000
2020-08-28,GSPC,3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3508.010009765625,0.00673256535528588,3868510000
2020-08-31,GSPC,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,3500.31005859375,-0.0021949627140287475,4348280000
2020-09-01,GSPC,3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,3526.64990234375,0.007525003016613407,4101490000
2020-09-02,GSPC,3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,3580.840087890625,0.015365910154807594,4295640000
2020-09-03,GSPC,3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,3455.06005859375,-0.03512584371534122,4911830000
2020-09-04,GSPC,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,3426.9599609375,-0.008133027264274895,4438720000
2020-09-08,GSPC,3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,3331.840087890625,-0.027756342102360998,4694330000
2020-09-09,GSPC,3369.820068359375,3424.77001953125,3366.840087890625,3398.9599609375,3398.9599609375,0.02014498633677464,3932520000
2020-09-10,GSPC,3412.56005859375,3425.550048828125,3329.25,3339.18994140625,3339.18994140625,-0.01758479659017942,4208630000
2020-09-11,GSPC,3352.699951171875,3368.949951171875,3310.469970703125,3340.969970703125,3340.969970703125,0.0005330721905940639,3710090000
2020-09-14,GSPC,3363.56005859375,3402.929931640625,3363.56005859375,3383.5400390625,3383.5400390625,0.012741829089357504,3839580000
2020-09-15,GSPC,3407.72998046875,3419.47998046875,3389.25,3401.199951171875,3401.199951171875,0.005219359577689042,4057190000
2020-09-16,GSPC,3411.22998046875,3428.919921875,3384.449951171875,3385.489990234375,3385.489990234375,-0.004618946596211537,4718900000
2020-09-17,GSPC,3346.860107421875,3375.169921875,3328.820068359375,3357.010009765625,3357.010009765625,-0.008412365876402483,4379840000
2020-09-18,GSPC,3357.3798828125,3362.27001953125,3292.39990234375,3319.469970703125,3319.469970703125,-0.011182581807410497,7076400000
2020-09-21,GSPC,3285.570068359375,3285.570068359375,3229.10009765625,3281.06005859375,3281.06005859375,-0.011571097930805796,4836070000
2020-09-22,GSPC,3295.75,3320.31005859375,3270.949951171875,3315.570068359375,3315.570068359375,0.010517945160813724,3974510000
2020-09-23,GSPC,3320.110107421875,3323.35009765625,3232.570068359375,3236.919921875,3236.919921875,-0.023721455093028143,4378650000
2020-09-24,GSPC,3226.139892578125,3278.699951171875,3209.449951171875,3246.590087890625,3246.590087890625,0.0029874591429570607,4601920000
2020-09-25,GSPC,3236.659912109375,3306.8798828125,3228.43994140625,3298.4599609375,3298.4599609375,0.0159767237756141,3803330000
2020-09-28,GSPC,3333.89990234375,3360.739990234375,3332.909912109375,3351.60009765625,3351.60009765625,0.016110590199083896,3950910000
2020-09-29,GSPC,3350.919921875,3357.919921875,3327.5400390625,3335.469970703125,3335.469970703125,-0.0048126645432444715,3661590000
2020-09-30,GSPC,3341.2099609375,3393.56005859375,3340.469970703125,3363.0,3363.0,0.008253718228220741,4738640000
2020-10-01,GSPC,3385.8701171875,3397.179931640625,3361.389892578125,3380.800048828125,3380.800048828125,0.005292907769290922,4076340000
2020-10-02,GSPC,3338.93994140625,3369.10009765625,3323.68994140625,3348.419921875,3348.419921875,-0.009577652178616392,3975180000
2020-10-05,GSPC,3367.27001953125,3409.570068359375,3367.27001953125,3408.60009765625,3408.60009765625,0.01797270867614209,3692720000
2020-10-06,GSPC,3408.739990234375,3431.56005859375,3354.5400390625,3360.969970703125,3360.969970703125,-0.013973515692226712,4453390000
2020-10-07,GSPC,3384.56005859375,3426.260009765625,3384.56005859375,3419.43994140625,3419.43994140625,0.01739675486921799,3814750000
2020-10-08,GSPC,3434.280029296875,3447.280029296875,3428.14990234375,3446.830078125,3446.830078125,0.008010123642494982,3867640000
2020-10-09,GSPC,3459.669921875,3482.340087890625,3458.070068359375,3477.139892578125,3477.139892578125,0.00879353312061526,3944090000
2020-10-12,GSPC,3500.02001953125,3549.85009765625,3499.610107421875,3534.219970703125,3534.219970703125,0.01641581296364758,3435760000
2020-10-13,GSPC,3534.010009765625,3534.010009765625,3500.860107421875,3511.929931640625,3511.929931640625,-0.006306918994084421,3611100000
2020-10-14,GSPC,3515.469970703125,3527.93994140625,3480.550048828125,3488.669921875,3488.669921875,-0.006623141753502759,3858510000
2020-10-15,GSPC,3453.719970703125,3489.080078125,3440.889892578125,3483.340087890625,3483.340087890625,-0.0015277553060997207,3724550000
2020-10-16,GSPC,3493.5,3515.760009765625,3480.449951171875,3483.81005859375,3483.81005859375,0.00013491955745537076,4688030000
2020-10-19,GSPC,3493.659912109375,3502.419921875,3419.929931640625,3426.919921875,3426.919921875,-0.016329861778318078,4091080000
2020-10-20,GSPC,3439.3798828125,3476.929931640625,3435.64990234375,3443.1201171875,3443.1201171875,0.004727334073110212,3917850000
2020-10-21,GSPC,3439.909912109375,3464.860107421875,3433.06005859375,3435.56005859375,3435.56005859375,-0.0021956999281005363,4103960000
2020-10-22,GSPC,3438.5,3460.530029296875,3415.340087890625,3453.489990234375,3453.489990234375,0.005218925396392127,4172060000
2020-10-23,GSPC,3464.89990234375,3466.4599609375,3440.449951171875,3465.389892578125,3465.389892578125,0.003445761353703114,3651600000
2020-10-26,GSPC,3441.419921875,3441.419921875,3364.860107421875,3400.969970703125,3400.969970703125,-0.018589516294535646,4002210000
2020-10-27,GSPC,3403.14990234375,3409.510009765625,3388.7099609375,3390.679931640625,3390.679931640625,-0.0030256189119989285,3962400000
2020-10-28,GSPC,3342.47998046875,3342.47998046875,3268.889892578125,3271.030029296875,3271.030029296875,-0.035287878760604796,5139970000
2020-10-29,GSPC,3277.169921875,3341.050048828125,3259.820068359375,3310.110107421875,3310.110107421875,0.011947330894238384,4911860000
2020-10-30,GSPC,3293.590087890625,3304.929931640625,3233.93994140625,3269.9599609375,3269.9599609375,-0.012129550130175693,4843930000
2020-11-02,GSPC,3296.199951171875,3330.139892578125,3279.739990234375,3310.239990234375,3310.239990234375,0.01231820260127181,4314690000
